aggregate_id,aggregation_number,delta_t,sd,n_samples
2795,180,1500.0,23.993360305421326,42
2795,180,1800.0,29.338955211885978,41
2795,180,2100.0,33.62834421434334,40
2795,180,2400.0,36.803650522215335,39
2798,180,300.0,6.383190013458737,18
2798,180,600.0,16.562417194740835,17
2798,180,900.0,26.595855838489015,16
2798,180,1200.0,33.32639817477102,15
2798,180,1500.0,38.05719897480667,14
2798,180,1800.0,37.165995679408404,13
2798,180,2100.0,35.87482572742928,12
2798,180,2400.0,33.44101333454774,11
2801,180,300.0,7.447195229792306,82
2801,180,600.0,14.78081101378217,81
2801,180,900.0,22.660196136153502,80
2801,180,1200.0,29.166180309212876,79
2801,180,1500.0,37.52640983999234,78
2801,180,1800.0,47.239067052188226,77
2801,180,2100.0,55.41721924092828,76
2801,180,2400.0,64.3816685895587,75
2804,180,300.0,7.080204054855808,10
2804,180,600.0,15.536325634597066,9
2804,180,900.0,22.25010952899762,8
2804,180,1200.0,28.525554894784307,7
2804,180,1500.0,39.05793304873495,6
2804,180,1800.0,56.95226934176959,5
2804,180,2100.0,84.56515183409292,4
2804,180,2400.0,105.92997209147018,3
2807,180,300.0,7.148163290277239,127
2807,180,600.0,14.058437796539225,126
2807,180,900.0,21.528288121257248,125
2807,180,1200.0,29.1796029350683,124
2807,180,1500.0,35.14751803988819,123
2807,180,1800.0,40.52480695453057,122
2807,180,2100.0,46.33478197492109,121
2807,180,2400.0,52.524253669045535,120
2810,180,300.0,7.522641833044505,14
2810,180,600.0,16.115800162556862,13
2810,180,900.0,22.863580886156587,12
2810,180,1200.0,28.813716880224543,11
2810,180,1500.0,33.048037259588014,10
2810,180,1800.0,38.95624362373349,9
2810,180,2100.0,41.45023719307276,8
2810,180,2400.0,40.335104401153735,7
2813,180,300.0,5.645444909258347,38
2813,180,600.0,12.345377650548006,37
2813,180,900.0,19.563163869308436,36
2813,180,1200.0,25.894385484198136,35
2813,180,1500.0,31.778626753425534,34
2813,180,1800.0,38.11064020754255,33
2813,180,2100.0,44.69511666646298,32
2813,180,2400.0,46.95570024585595,31
2816,180,300.0,7.542555288237892,51
2816,180,600.0,16.33901674067732,50
2816,180,900.0,22.455450618264845,49
2816,180,1200.0,28.807900630550126,48
2816,180,1500.0,34.2419997528411,47
2816,180,1800.0,40.18930033560376,46
2816,180,2100.0,47.244088040149414,45
2816,180,2400.0,52.42388804550958,44
2819,180,300.0,6.535171442279443,22
2819,180,600.0,11.69847803387098,21
2819,180,900.0,16.98272305414385,20
2819,180,1200.0,23.080662545778853,19
2819,180,1500.0,29.145147485636162,18
2819,180,1800.0,36.26478042983621,17
2819,180,2100.0,41.74263390453331,16
2819,180,2400.0,44.464644422154386,15
2822,180,300.0,6.579050190526452,2
2822,180,600.0,19.211142956296626,1
2825,180,300.0,5.889890064188605,47
2825,180,600.0,12.93872794745914,46
2825,180,900.0,18.53709340035975,45
2825,180,1200.0,23.420678537739096,44
2825,180,1500.0,28.18307462189256,43
2825,180,1800.0,31.657026012021355,42
2825,180,2100.0,35.90154933821783,41
2825,180,2400.0,39.958727684257795,40
2828,180,300.0,7.599811796720626,29
2828,180,600.0,15.790457463456544,28
2828,180,900.0,24.16430802588429,27
2828,180,1200.0,31.624882664742564,26
2828,180,1500.0,39.447551653525174,25
2828,180,1800.0,47.95105122197783,24
2828,180,2100.0,56.834522564399826,23
2828,180,2400.0,65.54704184939956,22
2831,180,300.0,6.535461157333832,48
2831,180,600.0,10.768868333226937,47
2831,180,900.0,13.247378468733883,46
2831,180,1200.0,17.60882777357238,45
2831,180,1500.0,22.311346971759747,44
2831,180,1800.0,26.96553965845895,43
2831,180,2100.0,30.93353542025037,42
2831,180,2400.0,32.08947809824063,41
2834,180,300.0,10.035712834866835,2
2834,180,600.0,17.226236253504798,1
2839,180,300.0,8.088314218819253,108
2839,180,600.0,18.07249118243027,107
2839,180,900.0,27.78878443904794,106
2839,180,1200.0,37.81858391962264,105
2839,180,1500.0,47.906549308654796,104
2839,180,1800.0,57.11643618413781,103
2839,180,2100.0,65.85506825126109,102
2839,180,2400.0,75.57805565018528,101
2842,180,300.0,7.46848577498548,64
2842,180,600.0,14.496220648015088,63
2842,180,900.0,21.6183344689777,62
2842,180,1200.0,28.159831746130077,61
2842,180,1500.0,32.15400860411189,60
2842,180,1800.0,38.50132568708198,59
2842,180,2100.0,42.39958178204392,58
2842,180,2400.0,46.584479551635035,57
2845,180,300.0,7.1621048544464765,91
2845,180,600.0,13.31617598754475,90
2845,180,900.0,18.77428401284224,89
2845,180,1200.0,24.086918159773607,88
2845,180,1500.0,30.092703185426597,87
2845,180,1800.0,36.891076667959936,86
2845,180,2100.0,43.99015165276448,85
2845,180,2400.0,48.722457822915736,84
2848,180,300.0,7.417313952821598,87
2848,180,600.0,14.245993393028503,86
2848,180,900.0,21.14587214013485,85
2848,180,1200.0,28.156477579232927,84
2848,180,1500.0,34.508370792869556,83
2848,180,1800.0,42.06796928939388,82
2848,180,2100.0,48.34170730839915,81
2848,180,2400.0,54.990287270177895,80
2853,180,300.0,7.837395256827956,35
2853,180,600.0,15.805612896014145,34
2853,180,900.0,22.79762404689611,33
2853,180,1200.0,29.95152783697634,32
2853,180,1500.0,35.31326006759133,31
2853,180,1800.0,38.929666612491424,30
2853,180,2100.0,45.72852539584814,29
2853,180,2400.0,48.11418558667157,28
2856,180,300.0,7.539963672241779,95
2856,180,600.0,15.157027054037933,94
2856,180,900.0,21.7725257075415,93
2856,180,1200.0,28.89105471641476,92
2856,180,1500.0,35.9080810742707,91
2856,180,1800.0,43.17089450272436,90
2856,180,2100.0,50.87716373831958,89
2856,180,2400.0,58.471979111563925,88
2859,180,300.0,7.873651219519403,77
2859,180,600.0,15.917696365530748,76
2859,180,900.0,23.018387037099966,75
2859,180,1200.0,30.321724035317217,74
2859,180,1500.0,38.4749835143661,73
2859,180,1800.0,47.59800639733105,72
2859,180,2100.0,55.63004644091752,71
2859,180,2400.0,65.02058329264965,70
2862,180,300.0,9.007975337485947,29
2862,180,600.0,18.37960980349382,28
2862,180,900.0,26.228269280292206,27
2862,180,1200.0,32.05487574435497,26
2862,180,1500.0,42.217799120219716,25
2862,180,1800.0,54.27868077674102,24
2862,180,2100.0,62.40749281186269,23
2862,180,2400.0,68.85155078240184,22
2865,180,300.0,7.164527609377673,104
2865,180,600.0,14.537775503881427,103
2865,180,900.0,21.585448745281976,102
2865,180,1200.0,26.952343923327064,101
2865,180,1500.0,33.12359808308574,100
2865,180,1800.0,38.88159205423679,99
2865,180,2100.0,44.65448252432052,98
2865,180,2400.0,52.35660992799932,97
2868,180,300.0,7.0292203480305515,20
2868,180,600.0,12.276915438471098,19
2868,180,900.0,17.753393505405043,18
2868,180,1200.0,21.48985723266488,17
2868,180,1500.0,26.66579233058804,16
2868,180,1800.0,28.470607488761463,15
2868,180,2100.0,28.44124354084858,14
2868,180,2400.0,25.177474350524882,13
2871,180,300.0,8.190344907208877,12
2871,180,600.0,19.8279878860825,11
2871,180,900.0,28.658832922443004,10
2871,180,1200.0,32.59309719155825,9
2871,180,1500.0,35.25709146602059,8
2871,180,1800.0,40.64321021037244,7
2871,180,2100.0,51.057990179374976,6
2871,180,2400.0,63.59652746648237,5
2874,180,300.0,7.3293247106627595,62
2874,180,600.0,16.20390183799755,61
2874,180,900.0,22.521237259060666,60
2874,180,1200.0,28.629032591169004,59
2874,180,1500.0,35.64459635188149,58
2874,180,1800.0,40.380343938656175,57
2874,180,2100.0,45.46595999029608,56
2874,180,2400.0,52.06323378309855,55
2877,180,300.0,7.5260415857817575,12
2877,180,600.0,11.515481449288124,11
2877,180,900.0,15.173725634947704,10
2877,180,1200.0,15.808733325400665,9
2877,180,1500.0,17.926405900370717,8
2877,180,1800.0,14.557329731440616,7
2877,180,2100.0,11.075844857859943,6
2877,180,2400.0,11.807990840148985,5
2880,180,300.0,7.788767905666573,4
2880,180,600.0,12.512669850958765,3
2880,180,900.0,19.87241643174923,2
2880,180,1200.0,15.473918111211653,1
2883,180,300.0,1.6366496122209004,1
2886,180,300.0,7.689248966001565,18
2886,180,600.0,16.094850640410144,17
2886,180,900.0,23.021207406458437,16
2886,180,1200.0,23.815743945910977,15
2886,180,1500.0,25.19577703991302,14
2886,180,1800.0,29.8369337180168,13
2886,180,2100.0,31.63782466506177,12
2886,180,2400.0,27.883187657444577,11
2889,180,300.0,6.875606490202364,44
2889,180,600.0,14.230054761572076,43
2889,180,900.0,21.344176825801117,42
2889,180,1200.0,27.088265629596922,41
2889,180,1500.0,31.887295444085474,40
2889,180,1800.0,38.9518537299964,39
2889,180,2100.0,46.88625048668926,38
2889,180,2400.0,56.896261038532074,37
2892,180,300.0,7.470419815839656,33
2892,180,600.0,16.316205188425148,32
2892,180,900.0,22.34606833533235,31
2892,180,1200.0,25.235263688443105,30
2892,180,1500.0,30.72671477753825,29
2892,180,1800.0,38.18951286007711,28
2892,180,2100.0,46.29361619229101,27
2892,180,2400.0,50.864384738460586,26
2895,180,300.0,7.758335909700465,31
2895,180,600.0,15.461142824143131,30
2895,180,900.0,22.8047365534119,29
2895,180,1200.0,28.613598361326506,28
2895,180,1500.0,33.69268979631473,27
2895,180,1800.0,40.05849800453809,26
2895,180,2100.0,49.24981869638138,25
2895,180,2400.0,59.213665447032945,24
2898,180,300.0,6.4093937078433445,8
2898,180,600.0,11.003914358436415,7
2898,180,900.0,13.873507493386372,6
2898,180,1200.0,16.058306862697485,5
2898,180,1500.0,25.599979672294783,4
2898,180,1800.0,34.58542586204573,3
2898,180,2100.0,39.531260935848806,2
2898,180,2400.0,29.143886318745267,1
2901,180,300.0,6.828679067834751,56
2901,180,600.0,14.059459888288458,55
2901,180,900.0,20.944148992478738,54
2901,180,1200.0,26.738140793477008,53
2901,180,1500.0,32.39044623870069,52
2901,180,1800.0,34.794306378461954,51
2901,180,2100.0,36.650298319714196,50
2901,180,2400.0,38.18444629376802,49
2904,180,300.0,6.7263758551111685,31
2904,180,600.0,14.512109379574303,30
2904,180,900.0,22.230817084498927,29
2904,180,1200.0,28.943188579865495,28
2904,180,1500.0,33.90830971113352,27
2904,180,1800.0,39.19976290362635,26
2904,180,2100.0,44.118023334971156,25
2904,180,2400.0,49.08589645966884,24
2907,180,300.0,1.896186564195469,1
2910,180,300.0,6.993096680558407,70
2910,180,600.0,11.046036274426086,69
2910,180,900.0,13.794790191128364,68
2910,180,1200.0,15.797361232494513,67
2910,180,1500.0,18.809816648263304,66
2910,180,1800.0,22.045722108700197,65
2910,180,2100.0,25.15604755873214,64
2910,180,2400.0,26.66428301287762,63
2913,180,300.0,6.730147600853214,44
2913,180,600.0,13.71410888520031,43
2913,180,900.0,21.444557927063784,42
2913,180,1200.0,30.173024898950427,41
2913,180,1500.0,38.18520407179208,40
2913,180,1800.0,48.98393476704303,39
2913,180,2100.0,59.48126890792842,38
2913,180,2400.0,67.86921845174973,37
2916,180,300.0,7.742673986593786,16
2916,180,600.0,16.79970386259346,15
2916,180,900.0,25.8600997200239,14
2916,180,1200.0,34.3405303868876,13
2916,180,1500.0,40.94607962780024,12
2916,180,1800.0,49.89601043551081,11
2916,180,2100.0,58.2608635612951,10
2916,180,2400.0,72.796485230222,9
2919,180,300.0,6.224239527492295,47
2919,180,600.0,13.059808344894327,46
2919,180,900.0,20.01201651882461,45
2919,180,1200.0,25.167485794122864,44
2919,180,1500.0,29.749478227886314,43
2919,180,1800.0,35.82319575839075,42
2919,180,2100.0,40.771962535276934,41
2919,180,2400.0,46.15977021541867,40
2922,180,300.0,7.492403508356405,32
2922,180,600.0,17.084810312864956,31
2922,180,900.0,27.04648745564769,30
2922,180,1200.0,37.69462366776851,29
2922,180,1500.0,47.356290151442174,28
2922,180,1800.0,55.680744101081444,27
2922,180,2100.0,66.12985409803484,26
2922,180,2400.0,79.34694223070936,25
2925,180,300.0,6.750026787991421,95
2925,180,600.0,13.636695256542172,94
2925,180,900.0,20.376397284039644,93
2925,180,1200.0,26.559952120198346,92
2925,180,1500.0,32.96788097480443,91
2925,180,1800.0,39.50646326473533,90
2925,180,2100.0,44.88082111118404,89
2925,180,2400.0,47.28802164696326,88
2928,180,300.0,7.193624360079961,16
2928,180,600.0,16.330128158671062,15
2928,180,900.0,22.178822990229982,14
2928,180,1200.0,25.57575931766611,13
2928,180,1500.0,25.201408038338183,12
2928,180,1800.0,26.17283646375556,11
2928,180,2100.0,35.13518051674511,10
2928,180,2400.0,46.22245274261814,9
2931,180,300.0,9.12692028856642,20
2931,180,600.0,12.198092678136655,19
2931,180,900.0,20.68443628361739,18
2931,180,1200.0,30.090208806016577,17
2931,180,1500.0,39.09761577056042,16
2931,180,1800.0,49.841333428899894,15
2931,180,2100.0,56.03545087027787,14
2931,180,2400.0,66.6166524821656,13
2934,180,300.0,8.030458875211986,19
2934,180,600.0,10.613612418060763,18
2934,180,900.0,14.713098516987236,17
2934,180,1200.0,19.615157902079307,16
2934,180,1500.0,24.82213650179359,15
2934,180,1800.0,28.25071585657026,14
2934,180,2100.0,33.37101328719549,13
2934,180,2400.0,38.0276618949008,12
2937,180,300.0,1.7316335585309262,5
2937,180,600.0,4.968105841895997,4
2937,180,900.0,9.512168862087073,3
2937,180,1200.0,13.943872950523406,2
2937,180,1500.0,13.978372806140495,1
2940,180,300.0,6.789442053049527,23
2940,180,600.0,13.687097318850972,22
2940,180,900.0,19.372140981907307,21
2940,180,1200.0,27.311855491945146,20
2940,180,1500.0,31.920402768578626,19
2940,180,1800.0,37.10862171105471,18
2940,180,2100.0,44.15511651678689,17
2940,180,2400.0,52.449658704835514,16
2943,180,300.0,8.10400170163937,25
2943,180,600.0,17.258762666756198,24
2943,180,900.0,26.701728620744937,23
2943,180,1200.0,38.66942292009871,22
2943,180,1500.0,53.21222830438925,21
2943,180,1800.0,68.146226494004,20
2943,180,2100.0,80.20965526971109,19
2943,180,2400.0,91.46437392263509,18
2946,180,300.0,7.335007924492648,179
2946,180,600.0,15.801096329056042,178
2946,180,900.0,23.149838884215082,177
2946,180,1200.0,29.76513107739622,176
2946,180,1500.0,37.02273323230896,175
2946,180,1800.0,45.1676593125833,174
2946,180,2100.0,53.21826163748189,173
2946,180,2400.0,61.255000580657565,172
2949,180,300.0,7.464819361460968,23
2949,180,600.0,11.961406175142992,22
2949,180,900.0,16.546384683334047,21
2949,180,1200.0,18.6168713315014,20
2949,180,1500.0,18.211483401688344,19
2949,180,1800.0,20.19591196267216,18
2949,180,2100.0,26.096420802792885,17
2949,180,2400.0,30.898899652442765,16
2952,180,300.0,4.310988041203298,7
2952,180,600.0,8.54352544673421,6
2952,180,900.0,8.70920995555937,5
2952,180,1200.0,12.46693785599045,4
2952,180,1500.0,12.164473330736307,3
2952,180,1800.0,4.9900358420178,2
2952,180,2100.0,3.1312784709435233,1
2955,180,300.0,7.529303198199183,68
2955,180,600.0,15.148692999926613,67
2955,180,900.0,22.427480622901125,66
2955,180,1200.0,28.937520732131592,65
2955,180,1500.0,34.85325974974843,64
2955,180,1800.0,40.56612976212059,63
2955,180,2100.0,49.04795122143501,62
2955,180,2400.0,58.11559258811084,61
2958,180,300.0,6.391869839866669,24
2958,180,600.0,11.333425050176528,23
2958,180,900.0,16.07475478623168,22
2958,180,1200.0,19.905649141954836,21
2958,180,1500.0,24.372696944709027,20
2958,180,1800.0,30.80152153042626,19
2958,180,2100.0,35.79037228053672,18
2958,180,2400.0,36.29358208120967,17
2961,180,300.0,6.804617989195353,3
2961,180,600.0,13.350792848444005,2
2961,180,900.0,11.167293729122306,1
2964,180,300.0,10.039517572271365,9
2964,180,600.0,16.323924871393817,8
2964,180,900.0,22.223982343838145,7
2964,180,1200.0,28.466537885287078,6
2964,180,1500.0,36.44610460192304,5
2964,180,1800.0,41.102645695986844,4
2964,180,2100.0,47.76464870984074,3
2964,180,2400.0,54.44379492466334,2
2967,180,300.0,6.924719727036642,159
2967,180,600.0,14.047425499477567,158
2967,180,900.0,20.020539330311184,157
2967,180,1200.0,27.113361930943867,156
2967,180,1500.0,35.101166462496536,155
2967,180,1800.0,42.93995853925916,154
2967,180,2100.0,50.894928255979444,153
2967,180,2400.0,59.60719925934147,152
2970,180,300.0,8.481672533887057,17
2970,180,600.0,17.154075032866036,16
2970,180,900.0,23.8028266771292,15
2970,180,1200.0,28.064600783625526,14
2970,180,1500.0,29.629239969513,13
2970,180,1800.0,29.81700456019099,12
2970,180,2100.0,24.614973362369653,11
2970,180,2400.0,26.335108489771336,10
2973,180,300.0,6.4816317775371814,47
2973,180,600.0,12.728146472181459,46
2973,180,900.0,18.3511742224407,45
2973,180,1200.0,23.408202378333932,44
2973,180,1500.0,28.01197172413647,43
2973,180,1800.0,33.5023220371079,42
2973,180,2100.0,35.9950522956883,41
2973,180,2400.0,40.838251667508416,40
2976,180,300.0,4.464297168289481,5
2976,180,600.0,9.694058290228803,4
2976,180,900.0,16.26419460048046,3
2976,180,1200.0,13.757761613113363,2
2976,180,1500.0,22.321312420433067,1
2979,180,300.0,8.011971668525032,27
2979,180,600.0,20.8147306520425,26
2979,180,900.0,30.883374781934076,25
2979,180,1200.0,37.839710557776925,24
2979,180,1500.0,44.220302991570136,23
2979,180,1800.0,51.701291659643836,22
2979,180,2100.0,59.32935114660102,21
2979,180,2400.0,68.17214221710101,20
2982,180,300.0,7.768044832713397,72
2982,180,600.0,17.68182963890703,71
2982,180,900.0,27.268850421591537,70
2982,180,1200.0,36.214477547181595,69
2982,180,1500.0,43.813605677870996,68
2982,180,1800.0,52.17748468099954,67
2982,180,2100.0,60.41608712145845,66
2982,180,2400.0,66.3008352790651,65
2985,180,300.0,6.34182257611469,7
2985,180,600.0,15.78440427481005,6
2985,180,900.0,27.056420641931766,5
2985,180,1200.0,44.99557278575958,4
2985,180,1500.0,61.65023861994897,3
2985,180,1800.0,64.91688490211985,2
2985,180,2100.0,69.0213578906338,1
2988,180,300.0,4.367430940209378,2
2988,180,600.0,2.3794802867811358,1
2991,180,300.0,6.076821785495595,29
2991,180,600.0,9.829955625232211,28
2991,180,900.0,15.29461094053485,27
2991,180,1200.0,20.509080942530765,26
2991,180,1500.0,25.292483165629456,25
2991,180,1800.0,30.046052149100987,24
2991,180,2100.0,33.95772066823513,23
2991,180,2400.0,40.52007536753868,22
2994,180,300.0,7.228224124476463,28
2994,180,600.0,15.116179685728143,27
2994,180,900.0,20.75341646965275,26
2994,180,1200.0,24.44855098412181,25
2994,180,1500.0,28.725995986311492,24
2994,180,1800.0,34.099094696715596,23
2994,180,2100.0,40.31067706988868,22
2994,180,2400.0,45.99521976984969,21
2997,180,300.0,8.378641018257312,9
2997,180,600.0,16.277353158057927,8
2997,180,900.0,24.74473811743054,7
2997,180,1200.0,37.11575056585696,6
2997,180,1500.0,48.500196060619686,5
2997,180,1800.0,67.66420366229501,4
2997,180,2100.0,92.84980315942488,3
2997,180,2400.0,110.16785669676969,2
3000,180,300.0,6.5688931335796195,39
3000,180,600.0,13.723569942310554,38
3000,180,900.0,22.69313931369729,37
3000,180,1200.0,31.12712748549938,36
3000,180,1500.0,38.307760019442014,35
3000,180,1800.0,41.84279477597791,34
3000,180,2100.0,45.020329418915324,33
3000,180,2400.0,49.42001079465358,32
3003,180,300.0,8.499456298004684,16
3003,180,600.0,17.00812066114236,15
3003,180,900.0,25.623726244842914,14
3003,180,1200.0,36.64510229403929,13
3003,180,1500.0,55.23848897940016,12
3003,180,1800.0,76.37331526341643,11
3003,180,2100.0,89.55274019535297,10
3003,180,2400.0,109.11787837205743,9
3006,180,300.0,9.443761484075715,11
3006,180,600.0,21.375115832805676,10
3006,180,900.0,24.569596263890862,9
3006,180,1200.0,23.119963113547588,8
3006,180,1500.0,26.646044906827218,7
3006,180,1800.0,35.98288518813319,6
3006,180,2100.0,43.66241699880676,5
3006,180,2400.0,41.55441315513809,4
3009,180,300.0,6.137620315383242,8
3009,180,600.0,15.931971527643137,7
3009,180,900.0,28.259944411722216,6
3009,180,1200.0,34.09819211157414,5
3009,180,1500.0,26.594839391689735,4
3009,180,1800.0,20.5366533718128,3
3009,180,2100.0,22.438314232774896,2
